danceability, 0.47686
energy, 0.5672899999999998
key, 5.57
loudness, -7.2278899999999995
speechiness, 0.035269
acousticness, 0.26627842000000007
instrumentalness, 0.000240234
liveness, 0.28402299999999997
tempo, 127.28196999999999
