danceability, 0.5604400000000002
energy, 0.49842620000000004
key, 4.69
loudness, -10.432370000000002
speechiness, 0.065613
acousticness, 0.42219187500000027
instrumentalness, 0.1413075929
liveness, 0.1623459999999999
tempo, 116.96936000000001
