danceability, 0.3269520000000001
energy, 0.34353399999999984
key, 3.82
loudness, -18.157310000000003
speechiness, 0.07098100000000003
acousticness, 0.7233596
instrumentalness, 0.5529803021000002
liveness, 0.330917
tempo, 109.94359999999998
