danceability, 0.69265
energy, 0.68117
key, 5.46
loudness, -6.70916
speechiness, 0.08368400000000001
acousticness, 0.16917312999999998
instrumentalness, 0.007114831499999999
liveness, 0.15883799999999998
tempo, 122.28694999999992
